id,ita-IT,ger-DE,eng-GB
f0e5738a91377cdf1bc607fc4229b079,"26.80 - Fabbricazione di supporti ottici e magnetici","26.80 - Herstellung von magnetischen und optischen Datenträgern",
0c42de4fec662728f5ac9432342ebbec,"27 - Fabbricazione di apparecchiature elettriche","27 - Herstellung von elektrischen Ausrüstungen",
1a2cc975f2a23a8b88d81663bb0a8921,"27.1 - Fabbricazione di motori; generatori e trasformatori elettrici e di apparecchiature per la distribuzione e il controllo dell'elettricità","27.1 - Herstellung von Elektromotoren, Generatoren und Transformatoren sowie von Elektrizitaetsverteilungs- und -schalteinrichtungen",
845d8388b365440d5fac8e9ccb32cceb,"27.11 - Fabbricazione di motori; generatori e trasformatori elettrici","27.11 - Herstellung von Elektromotoren, Generatoren und Transformatoren",
4903f4ca87efcc3e3681d0272fd79daa,"27.12 - Fabbricazione di apparecchiature per la distribuzione e il controllo dell'elettricità","27.12 - Herstellung von Elektrizitätsverteilungs- und -schalteinrichtungen",
c2e831f01abd8ece5d9afb06c2ab441a,"27.2 - Fabbricazione di batterie e accumulatori","27.2 - Herstellung von Batterien und Akkumulatoren",
17112b39d75b26cd4a0648c4b839892b,"27.20 - Fabbricazione di batterie e accumulatori","27.20 - Herstellung von Batterien und Akkumulatoren",
b1e77c6f883c63d885c9622fd7988296,"27.3 - Fabbricazione di cablaggi e apparecchiature di cablaggio","27.3 - Herstellung von Verdrahtungen und Verdrahtungsgeräten",
7a9017aa195dbfe532e12d3a4e8f8a55,"27.31 - Fabbricazione di cavi a fibre ottiche","27.31 - Herstellung von Lichtwellenleitern",
51e1510171f11a13cc589cd6b7dc8ec8,"27.32 - Fabbricazione di altri fili e cavi elettronici ed elettrici","27.32 - Herstellung von sonstigen elektronischen und elektrischen Drähten und Kabeln",
87f7c06ed60a84a8d3dcdf0cf708e76a,"27.33 - Fabbricazione di attrezzature per cablaggio","27.33 - Herstellung von Elektroinstallationsmaterial",
49a611d0b9d7198fa16a1b50d314fe3f,"27.4 - Fabbricazione di apparecchiature per illuminazione","27.4 - Herstellung von Beleuchtungseinrichtungen",
9c9cd80dcd3ef63bf5510e63d47ea2ae,"27.40 - Fabbricazione di apparecchiature per illuminazione","27.40 - Herstellung von Beleuchtungseinrichtungen",
f44044434d6ecae2ca7b997d71170941,"27.5 - Fabbricazione di apparecchi per uso domestico","27.5 - Herstellung von Haushaltsgeraeten",
1d31d7bd2208759a546af01c68cb2534,"27.51 - Fabbricazione di elettrodomestici","27.51 - Herstellung von elektrischen Haushaltsgeraeten",
9d915a5d536c913090bd3cfc61f1d70f,"27.52 - Fabbricazione di apparecchi per uso domestico non elettrici","27.52 - Herstellung von nichtelektrischen Haushaltsgeraeten",
e578e83cb1fff7812b253d0ab83093cf,"27.9 - Fabbricazione di altre apparecchiature elettriche","27.9 - Herstellung von sonstigen elektrischen Ausrüstungen",
ea2d09c2102a99994738e8b30ae8f71f,"27.90 - Fabbricazione di altre apparecchiature elettriche","27.90 - Herstellung von sonstigen elektrischen Ausrüstungen",
ad2e0e29ba6a27df1b5d5354fb3c9a23,"28 - Fabbricazione di macchinari e apparecchiature n.c.a.","28 - Herstellung von Maschinen und Geräten a. n. g.",
c0d568e66576124ea4af03aef9146bb4,"28.1 - Fabbricazione di macchine di impiego generale","28.1 - Herstellung von nicht wirtschaftszweigspezifischen Maschinen",
d9cee65371133459b14071e562fe384f,"28.11 - Fabbricazione di motori e turbine; esclusi i motori per aeromobili; veicoli e motocicli","28.11 - Herstellung von Motoren und Turbinen (ohne Flugmotoren); Herstellung von Kraftwagen und Krafträdern",
3402fe9e8f3cbe20e1a821122372b4a9,"28.12 - Fabbricazione di apparecchiature fluidodinamiche","28.12 - Herstellung von Geräten der Fluidtechnik",
39f40f90df487a614a2fe49e047363f6,"28.13 - Fabbricazione di altre pompe e compressori","28.13 - Herstellung von sonstigen Pumpen und Kompressoren",
cd0c282a76152db2fa43407910992f68,"28.14 - Fabbricazione di altri rubinetti e valvole","28.14 - Herstellung von sonstigen Armaturen und Ventilen",
6ad7816ed5265be9950a0a26c5a401f3,"28.15 - Fabbricazione di cuscinetti; ingranaggi e organi di trasmissione","28.15 - Herstellung von Lagern; Herstellung von Zahnrädern, Getrieben und Antriebselementen",
e072a757772b1e4f2844950195b73924,"28.2 - Fabbricazione di altre macchine di impiego generale","28.2 - Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen",
0c516b0141596a88e87dc505fb8232a5,"28.21 - Fabbricazione di forni; caldaie per il riscaldamento centrale e bruciatori per caldaie","28.21 - Herstellung von Öfen; Zentralheizungskesseln und Ofenbrennern",
f345e3e243e37122ae76e1a762e71115,"28.22 - Fabbricazione di apparecchi di sollevamento e movimentazione","28.22 - Herstellung von Hebezeugen und Fördermitteln",
585201295585bb1f7263d55791f21b08,"28.23 - Fabbricazione di macchine e attrezzature per ufficio (esclusi computer e unità periferiche)","28.23 - Herstellung von Büromaschinen und -einrichtungen (ohne Datenverarbeitungsgeräte und periphere Geräte)",
3abaebc247e4a42f142230b1e21750c3,"28.24 - Fabbricazione di utensili portatili a motore","28.24 - Herstellung von tragbaren Elektrowerkzeugen",
45d7d21806858d2670a18dbf147986af,"28.25 - Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione","28.25 - Herstellung von Kühl- und Lüftungsgeräten für den Nicht-Hausgebrauch",
6083f7d94482902b5bc3ca79ac8a6825,"28.29 - Fabbricazione di altre macchine di impiego generale n.c.a.","28.29 - Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a.n.g.",
d02f62eda7cd75d9bf0de80954081fc1,"28.3 - Fabbricazione di macchine per l'agricoltura e la silvicoltura","28.3 - Herstellung von land- und forstwirtschaftlichen Maschinen",
a388ab870ef270ce91bb89a15a6dd4d7,"28.30 - Fabbricazione di macchine per l'agricoltura e la silvicoltura","28.30 - Herstellung von land- und forstwirtschaftlichen Maschinen",
f732477c412880a70c6f4475f67a7796,"28.4 - Fabbricazione di macchine per la formatura dei metalli e di altre macchine utensili","28.4 - Herstellung von Metallbearbeitungsmaschinen und sonstigen Werkzeugmaschinen",
82432da7b66261bf1d94c7145db76d8c,"28.41 - Fabbricazione di macchine per la formatura dei metalli","28.41 - Herstellung von Metallbearbeitungsmaschinen",
aacad75c779e8e9d6083718b3e0c65b3,"28.49 - Fabbricazione di altre macchine utensili","28.49 - Herstellung von sonstigen Werkzeugmaschinen",
31b024a71b5e21d22c18f5a9937bb12f,"28.9 - Fabbricazione di altre macchine per impieghi speciali","28.9 - Herstellung von Maschinen für sonstige bestimmte Wirtschaftszweige",
8e08a7acc2b5f37a281f5b035587d620,"28.91 - Fabbricazione di macchine per la metallurgia","28.91 - Herstellung von Maschinen fuer die Metallurgie",
80d354fb3f6390ccc1fdf52d5517bde5,"28.92 - Fabbricazione di macchine da miniera; cava e cantiere","28.92 - Herstellung von Maschinen fuer den Bergbau, die Gewinnung von Steinen und Erden und das Bauwesen",
8b46e8afca4b68a4dbe835eec049ef45,"28.93 - Fabbricazione di macchine per l'industria alimentare; delle bevande e del tabacco","28.93 - Herstellung von Maschinen zur Verarbeitung von Nahrungsmitteln, Getränken und Tabakwaren",
4011c481b0a1712310957852a4b55453,"28.94 - Fabbricazione di macchine per le industrie tessili; dell'abbigliamento e del cuoio","28.94 - Herstellung von Maschinen für die Textil-, Bekleidungs- und Lederherstellung",
dc54766bc7b74fcaaf3001ec887b7ed3,"28.95 - Fabbricazione di macchine per l'industria della carta e del cartone","28.95 - Herstellung von Maschinen zur Herstellung von Papier und Pappe",
f026ac157932b4aa20b9615c11dac0fe,"28.96 - Fabbricazione di macchine per l'industria delle materie plastiche e della gomma","28.96 - Herstellung von Kunststoff- und Gummimaschinen",
288f18b7572624e45187f12f4d76de6c,"28.99 - Fabbricazione di altre macchine per impieghi speciali n.c.a.","28.99 - Herstellung von Maschinen für sonstige bestimmte Wirtschaftszweige, a.n.g.",
f7652560fb3cd7a9f64c4726e853d16a,"29 - Fabbricazione di autoveicoli; rimorchi e semirimorchi","29 - Herstellung von Kraftwagen; Anhängern und Sattelanhängern",
9f65b1cbb9f3e8c720f08896da632a2c,"29.1 - Fabbricazione di autoveicoli","29.1 - Herstellung von Kraftwagen",
961974079ec8586f00d4e6ce4b723895,"29.10 - Fabbricazione di autoveicoli","29.10 - Herstellung von Kraftfahrzeugen",
a5259d26c62b3adb5688fe97f497e458,"29.2 - Fabbricazione di carrozzerie per autoveicoli; fabbricazione di rimorchi e semirimorchi","29.2 - Herstellung von Karosserien und Aufbauten fuer Kraftwagen; Herstellung von Anhaengern und Sattelanhaengern",
3c47a2934222bce28298654fd658c07e,"29.20 - Fabbricazione di carrozzerie per autoveicoli; fabbricazione di rimorchi e semirimorchi","29.20 - Herstellung von Karosserien und Aufbauten fuer Kraftwagen; Herstellung von Anhaengern und Sattelanhaengern",
2f67be6580d963014fe9c4aa100b0ce9,"29.3 - Fabbricazione di parti ed accessori per autoveicoli","29.3 - Herstellung von Teilen und Zubehoer fuer Kraftfahrzeuge",
9c9d6953d90547ac2a421d5dbf710d02,"29.31 - Fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli","29.31 - Herstellung von elektrischen und elektronischen Ausrüstungen für Kraftfahrzeuge",
b47e67002d9cb39d746b1e34ad6b8826,"29.32 - Fabbricazione di altre parti ed accessori per autoveicoli","29.32 - Herstellung von sonstigen Teilen und Zubehoer fuer Kraftfahrzeuge",
ec8f7b0c14d7cba39dfac907792a88c9,"30 - Fabbricazione di altri mezzi di trasporto","30 - Herstellung von sonstigen Transportmitteln",
51771434a22efeec7e45d7ab323f3551,"30.1 - Costruzione di navi e imbarcazioni","30.1 - Bau von Schiffen und Booten",
4395f697e9dce42f288f810e4351e764,"30.11 - Costruzione di navi e di strutture galleggianti","30.11 - Bau von Schiffen und schwimmenden Anlagen",
d78740cb0210c788e84ee179ab063fc5,"30.12 - Costruzione di imbarcazioni da diporto e sportive","30.12 - Bau von Freizeit- und Sportbooten",
bffb85eb8b4d908c507b023336b6cbb5,"30.2 - Costruzione di locomotive e di materiale rotabile ferro-tranviario","30.2 - Herstellung von Eisenbahn- und Straßenbahnlokomotiven und rollendem Material",
7e9c3d6df35f994419b06568a3bf7e47,"30.20 - Costruzione di locomotive e di materiale rotabile ferro-tranviario","30.20 - Herstellung von Eisenbahn- und Straßenbahnlokomotiven und rollendem Material",
0c6b8976b6599340a4a7754c91135ee8,"30.3 - Fabbricazione di aeromobili; di veicoli spaziali e dei relativi dispositivi","30.3 - Herstellung von Luftfahrzeugen; Herstellung von Raumfahrzeugen und zugehörigen Maschinen",
e80e1f454af53f2b63785b3477e5074e,"30.30 - Fabbricazione di aeromobili; di veicoli spaziali e dei relativi dispositivi","30.30 - Herstellung von Luftfahrzeugen; Herstellung von Raumfahrzeugen und zugehörigen Maschinen",
c6bee38b34e057abd26fcf0d8aef779e,"30.4 - Fabbricazione di veicoli militari da combattimento","30.4 - Herstellung von militärischen Kampffahrzeugen",
b10dd7ee02fcc9d7312e081f1433bfef,"30.40 - Fabbricazione di veicoli militari da combattimento","30.40 - Herstellung von militärischen Kampffahrzeugen",
36669a83b8cea7989d666317f49fe715,"30.9 - Fabbricazione di mezzi di trasporto n.c.a.","30.9 - Herstellung von Fahrzeugen, a.n.g.",
1f95a502c6b7bac8a33810b3387be4ff,"30.91 - Fabbricazione di motocicli","30.91 - Herstellung von Krafträdern",
53d3c5da0c0e4d0d9bb9e6056166b7f8,"30.92 - Fabbricazione di biciclette e veicoli per invalidi","30.92 - Herstellung von Fahrrädern und Behindertenfahrrädern",
1446afa94d8ecf1557eda59640e660cf,"30.99 - Fabbricazione di altri mezzi di trasporto n.c.a.","30.99 - Herstellung von sonstigen Fahrzeugen, a.n.g.",
0f3a051a0eb2e54e281412940256ed6c,"31 - Fabbricazione di mobili","31 - Herstellung von Möbeln",
ffe55682675ab2a0a723e45ff591d3e3,"31.0 - Fabbricazione di mobili","31,0 - Herstellung von Möbeln",
567b7f63defc886ed425993df831df2a,"31.01 - Fabbricazione di mobili per uffici e negozi","31.01 - Herstellung von Büro- und Ladenmöbeln",
b7422a4b2b50e236df50407cc1911bb7,"31.02 - Fabbricazione di mobili per cucina","31.02 - Herstellung von Küchenmöbeln",
d3521f7de3a1e7cbbbc99cff42f869ab,"31.03 - Fabbricazione di materassi","31.03 - Herstellung von Matratzen",
1fc4169459a9d61db6fdd3a7680c9c01,"31.09 - Fabbricazione di altri mobili","31.09 - Herstellung von sonstigen Möbeln",
0ca07649f56065a22a9dcde6cc878f49,"32 - Altre industrie manifatturiere","32 - Sonstige Fertigung",
abe58aba131f5e5b003e79226702e096,"32.1 - Fabbricazione di gioielleria; bigiotteria e articoli connessi","32.1 - Herstellung von Schmuck, Bijouterie und verwandten Erzeugnissen",
89a1376d06091a7b3cb276681a8c2150,"32.11 - Conio di monete","32.11 - Schlagen von Münzen",
1b3942dd34ac2530c1f255f2ffb2d348,"32.12 - Fabbricazione di gioielli e articoli connessi","32.12 - Herstellung von Schmuck und ähnlichen Artikeln",
34de5f5147b06d927e72460c4a8809ef,"32.13 - Fabbricazione di bigiotteria e articoli simili","32.13 - Herstellung von Phantasieschmuck und verwandten Erzeugnissen",
fe74e304f0480e67e884a7e57a62f780,"32.2 - Fabbricazione di strumenti musicali","32.2 - Herstellung von Musikinstrumenten",
b883774d4ae1f4919a46cb26794f8739,"32.20 - Fabbricazione di strumenti musicali","32.20 - Herstellung von Musikinstrumenten",
53a08c3eb53db7fc7a6bae6ada120e75,"32.3 - Fabbricazione di articoli sportivi","32.3 - Herstellung von Sportartikeln",
6f7150a9e35df72a1cebdf55fd0639c6,"32.30 - Fabbricazione di articoli sportivi","32.30 - Herstellung von Sportartikeln",
cd68d558b06f19cf6cd8318462899fa5,"32.4 - Fabbricazione di giochi e giocattoli","32.4 - Herstellung von Spielen und Spielwaren",
8d5b2c1b73675e68971b2109d23c9b54,"32.40 - Fabbricazione di giochi e giocattoli","32.40 - Herstellung von Spielen und Spielwaren",
1c5234a96506707ff8bd27a67a9bf950,"32.5 - Fabbricazione di strumenti e forniture mediche e dentistiche","32.5 - Herstellung von medizinischen und zahnmedizinischen Instrumenten und Zubehör",
f871ea739f4d3cd398eef6ed7f7da57c,"32.50 - Fabbricazione di strumenti e forniture mediche e dentistiche","32.50 - Herstellung von medizinischen und zahnmedizinischen Instrumenten und Zubehör",
d786e57a59e69c8306b4ae4ffda1f2e7,"32.9 - Industrie manifatturiere n.c.a.","32,9 - Fertigung a.n.g.",
28e529c7dac1691dcc32ab6478aad49b,"32.91 - Fabbricazione di scope e spazzole","32.91 - Herstellung von Besen und Bürsten",
93a2531557e8267a35bcada6e022b15d,"32.99 - Altre industrie manifatturiere n.c.a.","32.99 - Andere Bereiche der verarbeitenden Industrie, a.n.g.",
4059151597d18e98d7c6dd18f622a723,"33 - Riparazione e installazione di macchine e apparecchiature","33 - Reparatur und Installation von Maschinen und Anlagen",
366c6d0eb23f1f3aa6c76dfedd58e71f,"33.1 - Riparazione di prodotti in metallo; macchine e apparecchiature","33.1 - Reparatur von Metallerzeugnissen; Maschinen und Anlagen",
f1466208a6e15090c4bcd8fae0454ed5,"33.11 - Riparazione di prodotti in metallo","33.11 - Reparatur von Metallerzeugnissen",
a1fc3f6b66dec99241a12d65415218ca,"33.12 - Riparazione di macchinari","33.12 - Reparatur von Maschinen",
644613de368f3bb47e2ba7331354ecd7,"33.13 - Riparazione di apparecchiature elettroniche e ottiche","33.13 - Reparatur von elektronischen und optischen Geräten",
61d5b1a494e4103fd86cefec7c7cf3bf,"33.14 - Riparazione di apparecchiature elettriche","33.14 - Reparatur von elektrischen Geräten",
1d4888c49a329ca27ea51396023298bd,"33.15 - Riparazione e manutenzione di navi e imbarcazioni","33.15 - Reparatur und Instandhaltung von Schiffen und Booten",
5779ab97e1c84c615c05c4b797d037c5,"33.16 - Riparazione e manutenzione di aeromobili e veicoli spaziali","33.16 - Reparatur und Instandhaltung von Luft- und Raumfahrzeugen",
a6cbd2155c15716a4b7da15ac5766c41,"33.17 - Riparazione e manutenzione di altri mezzi di trasporto","33.17 - Reparatur und Instandhaltung von sonstigen Transportmitteln",
6170e4e568b605cffb66510c44a5f1ac,"33.19 - Riparazione di altre apparecchiature","33.19 - Reparatur von sonstigen Geräten",
185dc0f4222632a198fefb3048545999,"33.2 - Installazione di macchine e apparecchiature industriali","33.2 - Installation von industriellen Maschinen und Anlagen",
2e76010583c83703ccf8bf708d5ee5db,"33.20 - Installazione di macchine e apparecchiature industriali","33.20 - Installation von industriellen Maschinen und Anlagen",
4a1cefc5d1e5c06932c19d527f7ed239,"35 - Fornitura di energia elettrica; gas; vapore e aria condizionata","35 - Lieferung von Elektrizität; Gas; Dampf und Klimaanlagen",
2f7b799cf8ff994aa7b9cdad75bd846f,"35.1 - Produzione; trasmissione e distribuzione di energia elettrica","35.1 - Erzeugung; Übertragung und Verteilung von Elektrizität",
6508ae7db57559fbd3961413602bc666,"35.11 - Produzione di energia elettrica","35.11 - Erzeugung von Elektrizität",
a085a2c3d2a3fe6eb2366db2d4156a54,"35.12 - Trasmissione di energia elettrica","35.12 - Übertragung von Elektrizität",
27d819b052f730bfc357b8f93041ff58,"35.13 - Distribuzione di energia elettrica","35.13 - Verteilung von Elektrizität",
a759034e36bcd3887bc8f71c11c2b379,"35.14 - Commercio di energia elettrica","35.14 - Handel mit Elektrizität",
10ec596af1f0af14b9868795431277b2,"35.2 - Produzione di gas; distribuzione di combustibili gassosi mediante condotte","35.2 - Erzeugung von Gas; Verteilung von gasförmigen Brennstoffen über Rohrleitungen",
5ecfb72345577c9658edc1daa3b6f16a,"35.21 - Produzione di gas","35.21 - Erzeugung von Gas",
2978da77873157316155e3f675e2b03a,"35.22 - Distribuzione di combustibili gassosi mediante condotte","35.22 - Verteilung von gasförmigen Brennstoffen durch Rohrleitungen 35.23 - Handel mit Gas durch Rohrleitungen",
83dd00359231dd4a43972b89c0ce7c98,"35.23 - Commercio di gas distribuito mediante condotte","35.23 - Verkauf von Gas durch Pipelines",
172d461fc0dc08ff30ef866c7be6e90e,"35.3 - Fornitura di vapore e aria condizionata","35.3 - Versorgung mit Dampf und Klimaanlagen",
6ba38c4aa4dfb0692ce2c7dca2a9c705,"35.30 - Fornitura di vapore e aria condizionata","35.30 - Dampf- und Klimaversorgung",
8c08c29a12bb09ce14b3e85ef842ea95,"36 - Raccolta; trattamento e fornitura di acqua","36 - Sammlung; Aufbereitung und Lieferung von Wasser",
f3000b8d0c19f7a1e00cc7832bd2df0b,"36.0 - Raccolta; trattamento e fornitura di acqua","36.0 - Sammlung; Aufbereitung und Versorgung mit Wasser",
ba49269437625ded5c42787f37260f1d,"36.00 - Raccolta; trattamento e fornitura di acqua","36.00 - Wassergewinnung; Aufbereitung und Versorgung",
1ba29d7829972b7c6bb12c826ac25e87,"37 - Gestione delle reti fognarie","37 - Abwassermanagement",
5ca2017eb38f659fad62d4da3f1e1f3c,"37.0 - Gestione delle reti fognarie","37,0 - Abwasserentsorgung",
5d56165dce459f97eadb3ad6531bcdf6,"37.00 - Gestione delle reti fognarie","37,00 - Verwaltung des Abwassernetzes",
1d038996bd12b6ef942f53a9b6a671cb,"38 - Attività di raccolta; trattamento e smaltimento dei rifiuti; recupero dei materiali","38 - Abfallsammlung; Behandlung und Entsorgung von Abfällen; Materialrückgewinnung",
deaa54ab005874155ca99908efb515ea,"38.1 - Raccolta dei rifiuti","38.1 - Abfallsammlung",
dd7d069afac319d3ce1fc994fc97de05,"38.11 - Raccolta di rifiuti non pericolosi","38.11 - Sammlung von nicht gefährlichen Abfällen",
25e71df501390184de0a70cd6a39afac,"38.12 - Raccolta di rifiuti pericolosi","38.12 - Sammlung von gefährlichem Abfall",
145e4cf45904f561370758d19e5e64b4,"38.2 - Trattamento e smaltimento dei rifiuti","38.2 - Abfallbehandlung und -entsorgung",
7550252d76a82b235c272c5ddb3aa94c,"38.21 - Trattamento e smaltimento di rifiuti non pericolosi","38.21 - Behandlung und Entsorgung von nicht gefährlichem Abfall",
e709a07c822717abc39a23b3f4477068,"38.22 - Trattamento e smaltimento di rifiuti pericolosi","38.22 - Behandlung und Entsorgung von gefährlichem Abfall",
494bf5c5b38802a08930583e3d335b18,"38.3 - Recupero dei materiali","38.3 - Materialrückgewinnung",
29afc3746257363abb60160fc3d5ecf8,"38.31 - Demolizione di carcasse","38.31 - Abbruch von Tierkörpern",
bfdcc0fac0c6f928e1d2a3aa9f46f615,"38.32 - Recupero dei materiali selezionati","38.32 - Rückgewinnung von sortierten Materialien",
d66b41a85d8dcd53bc6c54a8c045b4c1,"39 - Attività di risanamento e altri servizi di gestione dei rifiuti","39 - Sanierungsarbeiten und andere Dienstleistungen der Abfallwirtschaft",
8e1512fdd208f973679916f401c68b6e,"39.0 - Attività di risanamento e altri servizi di gestione dei rifiuti","39,0 - Sanierungsmaßnahmen und sonstige Entsorgungsleistungen",
3158f27748a5ecd6afea7a29c8ff26c4,"39.00 - Attività di risanamento e altri servizi di gestione dei rifiuti","39.00 - Sanierungsarbeiten und andere Dienstleistungen der Abfallwirtschaft",
1759cb7c5e1e5ae4f4b094bdd96ece05,"41 - Costruzione di edifici","41 - Errichtung von Gebäuden",
68693b75d91e7a4fa2b2d9243e45a83a,"41.1 - Sviluppo di progetti immobiliari","41.1 - Entwicklung von Bauprojekten",
aa1614cc0c42b821524fe5aa6e876595,"41.10 - Sviluppo di progetti immobiliari","41.10 - Entwicklung von Immobilienprojekten",
bf06855df480f1ca346dcdc333c91169,"41.2 - Costruzione di edifici residenziali e non residenziali","41.2 - Bau von Wohn- und Nichtwohngebäuden",
d082bc8cdc81b21cd633abb96cc7f291,"41.20 - Costruzione di edifici residenziali e non residenziali","41.20 - Bau von Wohn- und Nichtwohngebäuden",
1df9f38f9fa53271d62a82d7cf728c5b,"42 - Ingegneria civile","42 - Tiefbau",
d1c81f73ed60e2d0ea6bc24eda547031,"42.1 - Costruzione di strade e ferrovie","42.1 - Bau von Straßen und Schienenwegen",
a3054f10dfe2ad04e05db9a2b8bdfb53,"42.11 - Costruzione di strade e autostrade","42.11 - Bau von Straßen und Autobahnen",
5b9ab0a661096d98a1b79e27f8af7e25,"42.12 - Costruzione di linee ferroviarie e metropolitane","42.12 - Bau von Eisenbahnen und U-Bahnen",
e54f3a7719680cac94083adb5aa41d79,"42.13 - Costruzione di ponti e gallerie","42.13 - Bau von Brücken und Tunneln",
790736130b2baf2d1dc39ed794b72a11,"42.2 - Costruzione di infrastutture","42.2 - Bau von Infrastrukturen",
6c0681adbd38e45d32999a4f657bde4a,"42.21 - Costruzione di infrastrutture per il trasporto di fluidi","42.21 - Bau von Infrastruktur für die Flüssigkeitsförderung",
24b80b34971fdb55e216e9890083d06b,"42.22 - Costruzione di infrastrutture per l'energia elettrica e le telecomunicazioni","42.22 - Bau von Elektrizitäts- und Telekommunikationsinfrastruktur",
df3ecb00c4540049dd6be5611f1c5b4c,"42.9 - Costruzione di altre opere di ingegneria civile","42.9 - Sonstige Bauleistungen im Tiefbau 42.91 - Bauleistungen im Wasserbau",
3eaf72c94b516c5213c7f7ba70010f5f,"42.91 - Costruzione di opere idrauliche","42.91 - Bau von Wasserprojekten",
e58509dbb4f539e1a873af7f7e80da3b,"42.99 - Costruzione di altre opere di ingegneria civile n.c.a.","42.99 - Sonstige Tiefbauarbeiten, a.n.g.",
898c6a928196ba54efef2011b56a73b2,"43 - Lavori di costruzione specializzati","43 - Spezialisierte Bauarbeiten",
5d86bbdc04a0d35578025e31b75c736d,"43.1 - Demolizione e preparazione del cantiere edile","43.1 - Abbruch und Standortvorbereitung",
277dba0d753c17dad3b5580c165558f3,"43.11 - Demolizione","43.11 - Abbruch",
1352a1df127bc07e3ba67df8772d3bee,"43.12 - Preparazione del cantiere edile","43.12 - Baustellenvorbereitung",
d83e2c0849cc1056d56bfd12ee3643de,"43.13 - Trivellazioni e perforazioni","43.13 - Probebohrungen und Bohrungen",
51c6ca6bd3c4d716d49743466a429303,"43.2 - Installazione di impianti elettrici; idraulici e altri lavori di costruzione e installazione","43.2 - Elektroinstallation; Klempner- und sonstige Bau- und Installationsarbeiten",
df89ca565f85be318e9348274af5b331,"43.21 - Installazione di impianti elettrici","43.21 - Elektrische Installation",
07ed6aa684b7b293a7baa56cbe4056b7,"43.22 - Installazione di impianti idraulici; di riscaldamento e di condizionamento dell'aria","43.22 - Installation von Sanitär-, Heizungs- und Klimageräten",
5881458289f9d9ec4ec11ff9073611f3,"43.29 - Altri lavori di costruzione e installazione","43.29 - Sonstige Bau- und Montagearbeiten",
f7c0f5cf9ee752840977f3ca9840f7b0,"43.3 - Completamento e finitura di edifici","43.3 - Fertigstellung und Ausbau von Gebäuden",
882e81100f30a5f132b4ba5ac6512136,"43.31 - Intonacatura","43.31 - Verputzen",
381e7e96d0cbd0d59b7999309f33540a,"43.32 - Posa in opera di infissi","43.32 - Tischlerei-Installation",
ffe190922cd8b9942ff1ae4a4fb67c1e,"43.33 - Rivestimento di pavimenti e di muri","43.33 - Boden- und Wandbeläge",
1d0f845d1b65753526edcfacf0e9c76b,"43.34 - Tinteggiatura e posa in opera di vetri","43.34 - Malerei und Glaserei",
011be64c3756d8b12752d48a3807276e,"43.39 - Altri lavori di completamento e di finitura degli edifici","43.39 - Sonstige Baufertigstellungs- und Ausbauarbeiten",
f36dd2230de1a53073461be5c50bfaad,"43.9 - Altri lavori specializzati di costruzione","43,9 - Sonstige Spezialbauarbeiten",
c7a2468f4ff1265ca6d5335dc9ad6c22,"43.91 - Realizzazione di coperture","43.91 - Dachdeckerarbeiten",
b2a8476c54e1f6ddf965c456dc96b25c,"43.99 - Altri lavori specializzati di costruzione n.c.a.","43.99 - Sonstige spezialisierte Bautätigkeiten, a.n.g.",
7eea0f219ecbbea5fb8cad17cbb372c7,"45 - Commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","45 - Groß- und Einzelhandel und Reparatur von Kraftfahrzeugen",
61a188ca765ee40b5a05ff3a22ec884f,"45.1 - Commercio di autoveicoli","45.1 - Verkauf von Kraftfahrzeugen",
08089cf5f5ec16dd748a4150a634a900,"45.11 - Commercio di autovetture e di autoveicoli leggeri","45.11 - Handel mit Personenkraftwagen und leichten Nutzfahrzeugen",
e97f8cfac95fde9bfe81cf7ef2d00f9a,"45.19 - Commercio di altri autoveicoli","45.19 - Verkauf von sonstigen Kraftfahrzeugen",
a5942679b5ee9513190bf9d8cd6db5b7,"45.2 - Manutenzione e riparazione di autoveicoli","45.2 - Wartung und Reparatur von Kraftfahrzeugen",
c3ac83b37e33dda06d88b1b9cfe61019,"45.20 - Manutenzione e riparazione di autoveicoli","45.20 - Wartung und Reparatur von Kraftfahrzeugen",
f99c16d896c3a530268e35371d7eab4f,"45.3 - Commercio di parti e accessori di autoveicoli","45.3 - Handel mit Kraftwagenteilen und -zubehör",
fcedf3c918555274e5433b641147968d,"45.31 - Commercio all'ingrosso di parti e accessori di autoveicoli","45.31 - Groûhandel mit Kraftwagenteilen und -zubehör",
91c92fa0f0784fd5f3b91e8087805e3a,"45.32 - Commercio al dettaglio di parti e accessori di autoveicoli","45.32 - Einzelhandel mit Kraftwagenteilen und -zubehör",
e274c373902b006a22cfb91bec9b8d30,"45.4 - Commercio; manutenzione e riparazione di motocicli e relativi parti ed accessori","45.4 - Handel; Instandhaltung und Reparatur von Krafträdern und zugehörigen Teilen und Zubehör",
06394fecf4c56dc95f01581905c25b4b,"45.40 - Commercio; manutenzione e riparazione di motocicli e relativi parti ed accessori","45.40 - Handel; Instandhaltung und Reparatur von Krafträdern und zugehörigen Teilen und Zubehör",
